C4213966|https://condos.ca/toronto/studio-2-30-nelson-st/unit-1004-C4213966|Studio 2, #1004|700-799|$798,000|$1,047|2|2|Yes|0|$480|CA-ON|30 Nelson St|1004|43.6491|-79.3884|No|$3,109|Se|Open|Quality Built Studio 2 Condo By Aspen Ridge,Bright Se Corner Suite W/ 2 Bdrms & 2 Full Baths,9Ft Ceiling,Floor To Ceiling Windows,Open Concept Living/Dining/Kitchen Space W/ High-End Miele Kitchen Appliances,Modern Cabinetry & Granite Counter Top,Low Maint Fee & Great Amenities,Excellent Downtown Location.Walk To 2 Subway Stations,Financial & Entertainment District,Path,U Of T,Arts Centre,Eaton Centre,Restaurants & More .. One Underground Parking IncludedEXTRAS:Built-In Fridge, Stove, Dishwasher & Vent Hood, Stacked Washer & Dryer, All Existing Electric Light Fixtures, Multi-Purpose Kitchen Island For Cooking, Dining, & WorkingBroker: HOMELIFE/LEADER INC., BROKERAGE      MLS®# C4213966|['https://condos.ca/public/condo_listing/91/4b/26/02/220056a_1dd8.jpg', 'https://condos.ca/public/condo_listing/96/4b/26/02/220056f_03ba.jpg', 'https://condos.ca/public/condo_listing/9b/4b/26/02/2200574_cf7c.jpg', 'https://condos.ca/public/condo_listing/a0/4b/26/02/2200579_5a3e.jpg', 'https://condos.ca/public/condo_listing/a5/4b/26/02/220057e_4266.jpg', 'https://condos.ca/public/condo_listing/aa/4b/26/02/2200583_0f10.jpg', 'https://condos.ca/public/condo_listing/af/4b/26/02/2200588_f357.jpg', 'https://condos.ca/public/condo_listing/b4/4b/26/02/220058d_442b.jpg', 'https://condos.ca/public/condo_listing/b9/4b/26/02/2200592_ac9d.jpg', 'https://condos.ca/public/condo_listing/be/4b/26/02/2200597_858a.jpg', 'https://condos.ca/public/condo_listing/c3/4b/26/02/220059c_600e.jpg', 'https://condos.ca/public/condo_listing/c8/4b/26/02/22005a1_fc1b.jpg', 'https://condos.ca/public/condo_listing/cd/4b/26/02/22005a6_0acb.jpg', 'https://condos.ca/public/condo_listing/d2/4b/26/02/22005ab_2052.jpg', 'https://condos.ca/public/condo_listing/d7/4b/26/02/22005b0_3ae3.jpg']|
E4213970|https://condos.ca/toronto/guildwood-terrace-3231-3233-eglinton-ave-e/unit-802-E4213970|Guildwood Terrace, #802|1000-1199|$399,000|$337|2+1|2|Yes|0|$920|CA-ON|3231-3233 Eglinton Ave E|802|43.744281|-79.21371|Exclusive|$1,394|E|None|Spacious & Bright 1200 Sqft. Corner Unit With 2 Bed+Solarium, 2 Full Bath,Great Amentities, Including Pool,Tennis Crt,Gym,Games Room,Library & More! Spacious 4Pc Ensuite. Walk To Go Train And Ttc At Your Door Step,24 Hr,Security,Manicured Lawns, Gardens With Gazebo And Walking Path,Freshly Painted Throughout.EXTRAS:Fridge,Stove,Dishwasher, Washer & Dryer, 1 Parking & 1 Locker, Excellent Amentities;24Hr Concierge, Hot Tub/Jacuzzi, Squash Crt,Party Rm, And SaunaBroker: HOMELIFE/FUTURE REALTY INC., BROKERAGE      MLS®# E4213970|['https://condos.ca/public/condo_listing/fa/4c/26/02/22006d2_765e.jpg', 'https://condos.ca/public/condo_listing/00/4d/26/02/22006d7_421b.jpg', 'https://condos.ca/public/condo_listing/05/4d/26/02/22006dc_04ea.jpg', 'https://condos.ca/public/condo_listing/0a/4d/26/02/22006e1_3e3f.jpg', 'https://condos.ca/public/condo_listing/0f/4d/26/02/22006e6_a83b.jpg', 'https://condos.ca/public/condo_listing/14/4d/26/02/22006eb_e40d.jpg', 'https://condos.ca/public/condo_listing/19/4d/26/02/22006f0_0399.jpg', 'https://condos.ca/public/condo_listing/1e/4d/26/02/22006f5_2831.jpg', 'https://condos.ca/public/condo_listing/23/4d/26/02/22006fa_2695.jpg', 'https://condos.ca/public/condo_listing/28/4d/26/02/22006ff_a30c.jpg', 'https://condos.ca/public/condo_listing/2d/4d/26/02/2200704_49fa.jpg', 'https://condos.ca/public/condo_listing/32/4d/26/02/2200709_113d.jpg', 'https://condos.ca/public/condo_listing/37/4d/26/02/220070e_91b3.jpg', 'https://condos.ca/public/condo_listing/3c/4d/26/02/2200713_7c2e.jpg', 'https://condos.ca/public/condo_listing/41/4d/26/02/2200718_36dd.jpg', 'https://condos.ca/public/condo_listing/46/4d/26/02/220071d_ac6e.jpg', 'https://condos.ca/public/condo_listing/4b/4d/26/02/2200722_af50.jpg', 'https://condos.ca/public/condo_listing/50/4d/26/02/2200727_6603.jpg']|
W4213969|https://condos.ca/toronto/the-2800-condos-2800-keele-st/unit-807-W4213969|The 2800 Condos|900-999|$573,800|$N/A|2+1|2|No|0|$0|CA-ON|2800 Keele St|807|43.7287|-79.4828|No|Unknown|Nw|Open|Please Log in to seeBroker: DANMAR EMPIRE REAL ESTATE CORP., BROKERAGE      MLS®# W4213969|['https://condos.ca//public/condo_building/f0/a0/3f/3f228f_94f5.png']|
W4213978|https://condos.ca/toronto/palace-place-1-palace-pier-crt/unit-4011-W4213978|Palace Place, #4011|1000-1199|$589,000|$N/A|1|2|Yes|0|$996|CA-ON|1 Palace Pier Crt|4011|43.6314|-79.4725|Owned|$2,686|Ne|None|Palace Place! Largest 1 Bedroom Suite In The Building! 1106 Sf Of Luxurious Living! Designer Decor! Located On The Shore Of Lake Ontario And Conveniently Close To Highways, Airports, Downtown, Shopping, Dining! All Inclusive Maintenance Fees Include Hydro, Cable Tv And Use Of First Class Amenities. Parking And Locker!EXTRAS:Premium S/S Appliances, Updated Kitchen And Baths, Washer/Dryer, Granite Counter, Crown Moulding, Wood Floors, Custom Closets With New Mirror Glass Doors, California Shutters, P & L!Broker: RE/MAX PROFESSIONALS INC., BROKERAGE      MLS®# W4213978|['https://condos.ca/public/condo_listing/1e/4e/26/02/22007f4_23e2.jpg', 'https://condos.ca/public/condo_listing/23/4e/26/02/22007f9_c43d.jpg', 'https://condos.ca/public/condo_listing/28/4e/26/02/22007fe_2195.jpg', 'https://condos.ca/public/condo_listing/2d/4e/26/02/2200803_6128.jpg', 'https://condos.ca/public/condo_listing/32/4e/26/02/2200808_1a1f.jpg', 'https://condos.ca/public/condo_listing/37/4e/26/02/220080d_473c.jpg', 'https://condos.ca/public/condo_listing/3c/4e/26/02/2200812_8899.jpg', 'https://condos.ca/public/condo_listing/41/4e/26/02/2200817_04d7.jpg', 'https://condos.ca/public/condo_listing/46/4e/26/02/220081c_11df.jpg', 'https://condos.ca/public/condo_listing/4b/4e/26/02/2200821_7a69.jpg', 'https://condos.ca/public/condo_listing/50/4e/26/02/2200826_829d.jpg', 'https://condos.ca/public/condo_listing/55/4e/26/02/220082b_5326.jpg', 'https://condos.ca/public/condo_listing/5a/4e/26/02/2200830_876b.jpg', 'https://condos.ca/public/condo_listing/5f/4e/26/02/2200835_732e.jpg', 'https://condos.ca/public/condo_listing/64/4e/26/02/220083a_2749.jpg', 'https://condos.ca/public/condo_listing/69/4e/26/02/220083f_9fb4.jpg', 'https://condos.ca/public/condo_listing/6e/4e/26/02/2200844_8b92.jpg', 'https://condos.ca/public/condo_listing/73/4e/26/02/2200849_8259.jpg', 'https://condos.ca/public/condo_listing/78/4e/26/02/220084e_3eac.jpg', 'https://condos.ca/public/condo_listing/7d/4e/26/02/2200853_11ee.jpg']|
C4212803|https://condos.ca/toronto/the-mansions-on-jarvis-539-jarvis-st/unit-GT3-C4212803|The Mansions on Jarvis|500-599|$439,000|$784|1|1|No|0|$217|CA-ON|539 Jarvis St|GT3|43.6676|-79.3788|Owned|$2,119|S|Juliette|Please Log in to seeBroker: ROYAL LEPAGE REAL ESTATE SERVICES LTD., BROKERAGE      MLS®# C4212803|['https://condos.ca//public/condo_building/0c/8a/9f/9e4c21_f2ad.jpg', 'https://condos.ca/public/condo_listing/cd/91/25/02/21f4d5f_ebcb.jpg', 'https://condos.ca/public/condo_listing/d2/91/25/02/21f4d64_1801.jpg', 'https://condos.ca/public/condo_listing/d7/91/25/02/21f4d69_091f.jpg', 'https://condos.ca/public/condo_listing/dc/91/25/02/21f4d6e_922f.jpg', 'https://condos.ca/public/condo_listing/e1/91/25/02/21f4d73_b3d0.jpg', 'https://condos.ca/public/condo_listing/e6/91/25/02/21f4d78_c441.jpg', 'https://condos.ca/public/condo_listing/eb/91/25/02/21f4d7d_f28f.jpg', 'https://condos.ca/public/condo_listing/f0/91/25/02/21f4d82_c13b.jpg', 'https://condos.ca/public/condo_listing/f5/91/25/02/21f4d87_21fd.jpg', 'https://condos.ca/public/condo_listing/fa/91/25/02/21f4d8c_69dd.jpg', 'https://condos.ca/public/condo_listing/00/92/25/02/21f4d91_16d5.jpg', 'https://condos.ca/public/condo_listing/05/92/25/02/21f4d96_ba70.jpg', 'https://condos.ca/public/condo_listing/0a/92/25/02/21f4d9b_e290.jpg']|
